date,state,district,market,crop_type,arrivals_quintals,min_price_rs_quintal,max_price_rs_quintal,modal_price_rs_quintal
2023-07-22,Maharashtra,Nanded,Nanded,TURMERIC,2,10700,11500,11350
2023-07-21,Maharashtra,Nanded,Nanded,TURMERIC,134,6550,14700,12100
2023-07-20,Maharashtra,Nanded,Nanded,TURMERIC,82,7000,14600,12500
2023-07-19,Maharashtra,Nanded,Nanded,TURMERIC,223,9100,13300,11000
2023-07-18,Maharashtra,Nanded,Nanded,TURMERIC,202,9000,12805,10600
2023-07-17,Maharashtra,Nanded,Nanded,TURMERIC,,6400,6400,6400
2023-07-15,Maharashtra,Nanded,Nanded,TURMERIC,162,5634,9597.333333333334,7934.333333333333
2023-07-14,Maharashtra,Nanded,Nanded,TURMERIC,293,6050,10395,8112.5
2023-07-13,Maharashtra,Nanded,Nanded,TURMERIC,314,6150,10845,8275
2023-07-12,Maharashtra,Nanded,Nanded,TURMERIC,263,5700,7950,7475
2023-07-11,Maharashtra,Nanded,Nanded,TURMERIC,228,5750,10200,7025
2023-07-10,Maharashtra,Nanded,Nanded,TURMERIC,284,5400,8333.666666666666,7250
2023-07-08,Maharashtra,Nanded,Nanded,TURMERIC,146,6600.5,8450,7325.5
2023-07-07,Maharashtra,Nanded,Nanded,TURMERIC,6,5755.5,6546,6206
2023-07-06,Maharashtra,Nanded,Nanded,TURMERIC,260,5100,8025,7200
2023-07-05,Maharashtra,Nanded,Nanded,TURMERIC,3,5875,6762.5,6350.5
2023-07-04,Maharashtra,Nanded,Nanded,TURMERIC,244,5802,7525,6376
2023-07-03,Maharashtra,Nanded,Nanded,TURMERIC,246,5451.333333333333,7526.333333333333,6828.333333333333
2023-07-01,Maharashtra,Nanded,Nanded,TURMERIC,3,5525,6500.5,6012.5
2023-06-30,Maharashtra,Nanded,Nanded,TURMERIC,279,4801.666666666667,7202,6028
2023-06-28,Maharashtra,Nanded,Nanded,TURMERIC,263,4789.666666666667,7454,6156
2023-06-27,Maharashtra,Nanded,Nanded,TURMERIC,317,5977.5,7104.5,6378.5
2023-06-26,Maharashtra,Nanded,Nanded,TURMERIC,244,4731.333333333333,6972.333333333333,6080
2023-06-24,Maharashtra,Nanded,Nanded,TURMERIC,6,5077.5,6410,5441.5
2023-06-23,Maharashtra,Nanded,Nanded,TURMERIC,214,5150.333333333333,7085.333333333333,6227.333333333333
2023-06-22,Maharashtra,Nanded,Nanded,TURMERIC,337,5388,7538.333333333333,6399
2023-06-21,Maharashtra,Nanded,Nanded,TURMERIC,395,4675,6920,5893.333333333333
2023-06-20,Maharashtra,Nanded,Nanded,TURMERIC,306,4904.5,7509.5,6257
2023-06-19,Maharashtra,Nanded,Nanded,TURMERIC,304,4634.5,7610,6272
2023-06-17,Maharashtra,Nanded,Nanded,TURMERIC,7,3669,6305,4987
2023-06-16,Maharashtra,Nanded,Nanded,TURMERIC,303,4568,6320,5451
2023-06-15,Maharashtra,Nanded,Nanded,TURMERIC,245,4649.666666666667,6466.666666666667,5400
2023-06-14,Maharashtra,Nanded,Nanded,TURMERIC,214,4505,6151,5420.333333333333
2023-06-13,Maharashtra,Nanded,Nanded,TURMERIC,203,4301,6047.5,5325.5
2023-06-12,Maharashtra,Nanded,Nanded,TURMERIC,198,4462.25,6177.75,5233
2023-06-10,Maharashtra,Nanded,Nanded,TURMERIC,13,4709.5,5480,5145
2023-06-09,Maharashtra,Nanded,Nanded,TURMERIC,203,4000,6320.666666666667,5145.333333333333
2023-06-08,Maharashtra,Nanded,Nanded,TURMERIC,187,4733.333333333333,6135,5235.666666666667
2023-06-07,Maharashtra,Nanded,Nanded,TURMERIC,25,4359.5,5735,4997
2023-06-06,Maharashtra,Nanded,Nanded,TURMERIC,167,4350,6300,5375
2023-06-05,Maharashtra,Nanded,Nanded,TURMERIC,224,4545.666666666667,5885,5315.333333333333
2023-06-03,Maharashtra,Nanded,Nanded,TURMERIC,23,4073,5528.5,4884
2023-06-02,Maharashtra,Nanded,Nanded,TURMERIC,233,5004.333333333333,6161.666666666667,5678.333333333333
2023-06-01,Maharashtra,Nanded,Nanded,TURMERIC,228,4773.666666666667,6788.666666666667,6023
2023-05-31,Maharashtra,Nanded,Nanded,TURMERIC,222,4700,6186.666666666667,5658.333333333333
2023-05-30,Maharashtra,Nanded,Nanded,TURMERIC,220,3805.5,6752.5,5154
2023-05-29,Maharashtra,Nanded,Nanded,TURMERIC,156,4090.6666666666665,6388.333333333333,5318
2023-05-27,Maharashtra,Nanded,Nanded,TURMERIC,141,4675,6362.5,5600
2023-05-26,Maharashtra,Nanded,Nanded,TURMERIC,225,4583.333333333333,6289.333333333333,5615.333333333333
2023-05-25,Maharashtra,Nanded,Nanded,TURMERIC,239,4317,6244.666666666667,5618.333333333333
2023-05-24,Maharashtra,Nanded,Nanded,TURMERIC,237,4742.5,6262,5605
2023-05-23,Maharashtra,Nanded,Nanded,TURMERIC,194,4700,6330,5525
2023-05-22,Maharashtra,Nanded,Nanded,TURMERIC,249,4550,6272.5,5525
2023-05-20,Maharashtra,Nanded,Nanded,TURMERIC,46,5176,6200,5788
2023-05-19,Maharashtra,Nanded,Nanded,TURMERIC,15,4848,6111,5480
2023-05-18,Maharashtra,Nanded,Nanded,TURMERIC,241,5122.5,6765,6051
2023-05-17,Maharashtra,Nanded,Nanded,TURMERIC,281,4899.5,7268,6225
2023-05-16,Maharashtra,Nanded,Nanded,TURMERIC,359,5375,6900,6080
2023-05-15,Maharashtra,Nanded,Nanded,TURMERIC,17,3500,6163,4831
2023-05-13,Maharashtra,Nanded,Nanded,TURMERIC,84,5300,6254.5,5952.5
2023-05-12,Maharashtra,Nanded,Nanded,TURMERIC,49,4650,6770.5,5925
2023-05-11,Maharashtra,Nanded,Nanded,TURMERIC,390,5050,6379.5,5740
2023-05-10,Maharashtra,Nanded,Nanded,TURMERIC,455,4975,7214,6054.5
2023-05-09,Maharashtra,Nanded,Nanded,TURMERIC,440,4617.5,7362.5,5707.5
2023-05-08,Maharashtra,Nanded,Nanded,TURMERIC,469,4870.5,6857.5,5889
2023-05-06,Maharashtra,Nanded,Nanded,TURMERIC,15,4000,5812,4906
2023-05-05,Maharashtra,Nanded,Nanded,TURMERIC,284,5050,6264,5508
2023-05-04,Maharashtra,Nanded,Nanded,TURMERIC,260,5275,6186.5,5639
2023-05-03,Maharashtra,Nanded,Nanded,TURMERIC,202,5075.5,6357,5670
2023-05-02,Maharashtra,Nanded,Nanded,TURMERIC,217,4207.5,6177,5416
2023-04-29,Maharashtra,Nanded,Nanded,TURMERIC,3,4400,5315,4857
2023-04-27,Maharashtra,Nanded,Nanded,TURMERIC,202,4800,6450,5900
2023-04-26,Maharashtra,Nanded,Nanded,TURMERIC,210,4492.5,5799.5,5198.5
2023-04-25,Maharashtra,Nanded,Nanded,TURMERIC,303,4942.5,6130,5462.5
2023-04-24,Maharashtra,Nanded,Nanded,TURMERIC,366,4750,5914.5,5302.5
2023-04-21,Maharashtra,Nanded,Nanded,TURMERIC,345,4500,6175,5437.5
2023-04-20,Maharashtra,Nanded,Nanded,TURMERIC,14,5002,5406,5204
2023-04-19,Maharashtra,Nanded,Nanded,TURMERIC,383,5325,6272.5,5650
2023-04-18,Maharashtra,Nanded,Nanded,TURMERIC,325,4917.5,6127.5,5476.5
2023-04-17,Maharashtra,Nanded,Nanded,TURMERIC,375,5200,6119.5,5617
2023-04-15,Maharashtra,Nanded,Nanded,TURMERIC,70,4600,5975,5437.5
2023-04-14,Maharashtra,Nanded,Nanded,TURMERIC,11,5000,5711,5355
2023-04-13,Maharashtra,Nanded,Nanded,TURMERIC,365,5077.5,6278.5,5753
2023-04-12,Maharashtra,Nanded,Nanded,TURMERIC,279,4622,6212,5593
2023-04-11,Maharashtra,Nanded,Nanded,TURMERIC,341,5216.5,6256,5822.5
2023-04-10,Maharashtra,Nanded,Nanded,TURMERIC,337,4983.333333333333,6204,5818.666666666667
2023-04-08,Maharashtra,Nanded,Nanded,TURMERIC,26,5094.5,6180,5562
2023-04-07,Maharashtra,Nanded,Nanded,TURMERIC,212,4970.333333333333,6066.666666666667,5642
2023-04-05,Maharashtra,Nanded,Nanded,TURMERIC,231,4480.333333333333,6506.666666666667,5754
2023-04-04,Maharashtra,Nanded,Nanded,TURMERIC,10,4822,5850,5336
2023-04-03,Maharashtra,Nanded,Nanded,TURMERIC,320,5133.333333333333,6300.666666666667,5725.333333333333
2023-04-01,Maharashtra,Nanded,Nanded,TURMERIC,6,5327,5841,5584
2023-03-31,Maharashtra,Nanded,Nanded,TURMERIC,8,5000,5830,5415
2023-03-30,Maharashtra,Nanded,Nanded,TURMERIC,3,5360,5930,5645
2023-03-29,Maharashtra,Nanded,Nanded,TURMERIC,3,5400,5810,5605
2023-03-28,Maharashtra,Nanded,Nanded,TURMERIC,9,4444,5764,5104
2023-03-27,Maharashtra,Nanded,Nanded,TURMERIC,192,4600.333333333333,6295.666666666667,5455
2023-03-25,Maharashtra,Nanded,Nanded,TURMERIC,30,5112.5,6031,5736
2023-03-24,Maharashtra,Nanded,Nanded,TURMERIC,158,5400,6258.5,5718
2023-03-23,Maharashtra,Nanded,Nanded,TURMERIC,194,3873.6666666666665,5505.333333333333,4498
2023-03-22,Maharashtra,Nanded,Nanded,TURMERIC,260,3600,7401,6200
2023-03-21,Maharashtra,Nanded,Nanded,TURMERIC,2,5012,5650,5330
2023-03-20,Maharashtra,Nanded,Nanded,TURMERIC,76,4002,6198.5,5501.5
2023-03-18,Maharashtra,Nanded,Nanded,TURMERIC,3,4384,5354,4869
2023-03-17,Maharashtra,Nanded,Nanded,TURMERIC,21,4905.5,5867.5,5334
2023-03-16,Maharashtra,Nanded,Nanded,TURMERIC,75,4632,6127,5520
2023-03-15,Maharashtra,Nanded,Nanded,TURMERIC,4,4700,5611,5155
2023-03-14,Maharashtra,Nanded,Nanded,TURMERIC,71,4150,6173,5518
2023-03-13,Maharashtra,Nanded,Nanded,TURMERIC,72,4820,6024.5,5563.5
2023-03-11,Maharashtra,Nanded,Nanded,TURMERIC,7,4917,5683,5300
2023-03-10,Maharashtra,Nanded,Nanded,TURMERIC,87,3985,4906.666666666667,4548.333333333333
2023-03-09,Maharashtra,Nanded,Nanded,TURMERIC,12,4425,5688,5057
2023-03-08,Maharashtra,Nanded,Nanded,TURMERIC,47,5185.333333333333,5880,5510.333333333333
2023-03-06,Maharashtra,Nanded,Nanded,TURMERIC,35,5412.5,6352,5901
2023-03-04,Maharashtra,Nanded,Nanded,TURMERIC,9,4251,6009,5130
2023-03-03,Maharashtra,Nanded,Nanded,TURMERIC,144,4103.333333333333,4896.666666666667,4506
2023-03-02,Maharashtra,Nanded,Nanded,TURMERIC,90,5349.5,7015,6033
2023-03-01,Maharashtra,Nanded,Nanded,TURMERIC,78,5427.5,6504.5,5891
2023-02-28,Maharashtra,Nanded,Nanded,TURMERIC,62,5400,6640,6020
2023-02-27,Maharashtra,Nanded,Nanded,TURMERIC,196,4000,6685,6050
2023-02-24,Maharashtra,Nanded,Nanded,TURMERIC,146,5262.5,7055,5825
2023-02-23,Maharashtra,Nanded,Nanded,TURMERIC,74,4800,7295,6095
2023-02-22,Maharashtra,Nanded,Nanded,TURMERIC,28,4751,5605,5201
2023-02-21,Maharashtra,Nanded,Nanded,TURMERIC,70,3650,6790,6000
2023-02-17,Maharashtra,Nanded,Nanded,TURMERIC,78,4100,7400,6080
2023-02-16,Maharashtra,Nanded,Nanded,TURMERIC,52,5445,6745,5900
2023-02-15,Maharashtra,Nanded,Nanded,TURMERIC,2,3251,4703,4151
2023-02-14,Maharashtra,Nanded,Nanded,TURMERIC,48,4727.5,6025,5777.5
2023-02-13,Maharashtra,Nanded,Nanded,TURMERIC,94,5405,7100,6100
2023-02-10,Maharashtra,Nanded,Nanded,TURMERIC,86,5261,6227.5,5580.5
2023-02-09,Maharashtra,Nanded,Nanded,TURMERIC,58,4250,6242.5,4759.5
2023-02-08,Maharashtra,Nanded,Nanded,TURMERIC,150,3822.5,6225.5,4300
2023-02-07,Maharashtra,Nanded,Nanded,TURMERIC,55,5500,6900,6000
2023-02-06,Maharashtra,Nanded,Nanded,TURMERIC,88,4500,6785,6000
2023-02-03,Maharashtra,Nanded,Nanded,TURMERIC,57,4500,6337.5,5476
2023-02-02,Maharashtra,Nanded,Nanded,TURMERIC,43,4350,5925,5400
2023-02-01,Maharashtra,Nanded,Nanded,TURMERIC,92,5190.666666666667,6020.666666666667,5487.333333333333
2023-01-31,Maharashtra,Nanded,Nanded,TURMERIC,21,5600,7000,6325
2023-01-30,Maharashtra,Nanded,Nanded,TURMERIC,89,4500,6255.5,5500.5
2023-01-28,Maharashtra,Nanded,Nanded,TURMERIC,8,5061,6825,6000
2023-01-27,Maharashtra,Nanded,Nanded,TURMERIC,66,4416.666666666667,5142.333333333333,4892
2023-01-25,Maharashtra,Nanded,Nanded,TURMERIC,84,3933.6666666666665,5283.333333333333,4966.666666666667
2023-01-23,Maharashtra,Nanded,Nanded,TURMERIC,48,6000,7600,6500
2023-01-20,Maharashtra,Nanded,Nanded,TURMERIC,88,5450,6828,6000
2023-01-19,Maharashtra,Nanded,Nanded,TURMERIC,82,5000,7400,6400
2023-01-18,Maharashtra,Nanded,Nanded,TURMERIC,1,4600,5800,5500
2023-01-14,Maharashtra,Nanded,Nanded,TURMERIC,4,5300,6311,5501
2023-01-13,Maharashtra,Nanded,Nanded,TURMERIC,3,3450,4902.5,4127.5
2023-01-12,Maharashtra,Nanded,Nanded,TURMERIC,3,4451,6111,5901
2023-01-10,Maharashtra,Nanded,Nanded,TURMERIC,1,4250,4450,4350
2023-01-09,Maharashtra,Nanded,Nanded,TURMERIC,1,4900,5300,5200
2023-01-05,Maharashtra,Nanded,Nanded,TURMERIC,,5900,5900,5900
2022-12-31,Maharashtra,Nanded,Nanded,TURMERIC,7,4800,6900,5700
2022-12-30,Maharashtra,Nanded,Nanded,TURMERIC,3,4000,6351,5600
2022-12-28,Maharashtra,Nanded,Nanded,TURMERIC,10,3800,6751,5975
2022-12-22,Maharashtra,Nanded,Nanded,TURMERIC,3,4200,6051,4200
2022-12-21,Maharashtra,Nanded,Nanded,TURMERIC,1,5038.5,5953,5291
2022-12-19,Maharashtra,Nanded,Nanded,TURMERIC,,5501,6000,5501
2022-12-17,Maharashtra,Nanded,Nanded,TURMERIC,,3250.5,4500.5,4100.5
2022-12-15,Maharashtra,Nanded,Nanded,TURMERIC,2,3250,6400,5200
2022-12-14,Maharashtra,Nanded,Nanded,TURMERIC,,4001,5650,4825
2022-12-12,Maharashtra,Nanded,Nanded,TURMERIC,4,4601,6200,5151
2022-12-10,Maharashtra,Nanded,Nanded,TURMERIC,7,4825,6663.5,5742.5
2022-12-02,Maharashtra,Nanded,Nanded,TURMERIC,,5500,5500,5500
2022-11-30,Maharashtra,Nanded,Nanded,TURMERIC,4,4800,7100,5401
2022-11-28,Maharashtra,Nanded,Nanded,TURMERIC,7,4500,6590,5400
2022-11-23,Maharashtra,Nanded,Nanded,TURMERIC,,4141,5829,4985
2022-11-16,Maharashtra,Nanded,Nanded,TURMERIC,127,4500,7310,6600
2022-11-15,Maharashtra,Nanded,Nanded,TURMERIC,114,5500,8000,6508
2022-11-14,Maharashtra,Nanded,Nanded,TURMERIC,197,6000,7500,6500
2022-11-12,Maharashtra,Nanded,Nanded,TURMERIC,1,4801,5115,4958
2022-11-11,Maharashtra,Nanded,Nanded,TURMERIC,93,4950.5,6850,6347.5
2022-11-10,Maharashtra,Nanded,Nanded,TURMERIC,6,4611,6101,5201
2022-11-09,Maharashtra,Nanded,Nanded,TURMERIC,12,4927.333333333333,5537.333333333333,5356
2022-11-08,Maharashtra,Nanded,Nanded,TURMERIC,87,5500,7300,6435
2022-11-07,Maharashtra,Nanded,Nanded,TURMERIC,114,5500,7295,6300
2022-11-04,Maharashtra,Nanded,Nanded,TURMERIC,128,5022.5,6502.5,5650
2022-11-03,Maharashtra,Nanded,Nanded,TURMERIC,97,4397.5,6530.5,5800
2022-11-01,Maharashtra,Nanded,Nanded,TURMERIC,42,5600,7260,6400
2022-10-31,Maharashtra,Nanded,Nanded,TURMERIC,15,5400,6537.5,5805.5
2022-10-29,Maharashtra,Nanded,Nanded,TURMERIC,11,5001,6071,5081
2022-10-28,Maharashtra,Nanded,Nanded,TURMERIC,16,4907,6042.333333333333,5428.666666666667
2022-10-27,Maharashtra,Nanded,Nanded,TURMERIC,38,5500,6815,6150.5
2022-10-26,Maharashtra,Nanded,Nanded,TURMERIC,33,5624.333333333333,7121,5981
2022-10-21,Maharashtra,Nanded,Nanded,TURMERIC,1,5100,5802,5100
2022-10-20,Maharashtra,Nanded,Nanded,TURMERIC,59,4948.666666666667,6197,5616.666666666667
2022-10-19,Maharashtra,Nanded,Nanded,TURMERIC,55,4700,6282.5,5300
2022-10-18,Maharashtra,Nanded,Nanded,TURMERIC,75,4358.5,6021,5661
2022-10-17,Maharashtra,Nanded,Nanded,TURMERIC,71,4414,6033.666666666667,5366.333333333333
2022-10-15,Maharashtra,Nanded,Nanded,TURMERIC,4,4500,5700,4700
2022-10-14,Maharashtra,Nanded,Nanded,TURMERIC,81,3851.6666666666665,5501.666666666667,4866.666666666667
2022-10-13,Maharashtra,Nanded,Nanded,TURMERIC,87,4388,5825.5,5410.5
2022-10-12,Maharashtra,Nanded,Nanded,TURMERIC,73,5100,6298,5512.5
2022-10-11,Maharashtra,Nanded,Nanded,TURMERIC,143,4400,7000,6000
2022-10-10,Maharashtra,Nanded,Nanded,TURMERIC,141,4310,6380.5,5622.5
2022-10-08,Maharashtra,Nanded,Nanded,TURMERIC,10,4450,5206,4817
2022-10-07,Maharashtra,Nanded,Nanded,TURMERIC,73,4450,6297.5,5550
2022-10-06,Maharashtra,Nanded,Nanded,TURMERIC,38,5000,6088,5550
2022-10-04,Maharashtra,Nanded,Nanded,TURMERIC,43,5103,5903,5503
2022-10-03,Maharashtra,Nanded,Nanded,TURMERIC,8,4515,5101.5,4680.5
2022-10-01,Maharashtra,Nanded,Nanded,TURMERIC,2,4811,5650,4811
2022-09-30,Maharashtra,Nanded,Nanded,TURMERIC,3,5030.5,5580.5,5080.5
2022-09-29,Maharashtra,Nanded,Nanded,TURMERIC,10,4500,5900,5300
2022-09-28,Maharashtra,Nanded,Nanded,TURMERIC,2,3000,5011,4651
2022-09-26,Maharashtra,Nanded,Nanded,TURMERIC,7,4666.5,5669.5,5317
2022-09-24,Maharashtra,Nanded,Nanded,TURMERIC,2,3350,5212.5,4431
2022-09-23,Maharashtra,Nanded,Nanded,TURMERIC,1,4848,5700,5274
2022-09-21,Maharashtra,Nanded,Nanded,TURMERIC,12,4552,5801,5152
2022-09-16,Maharashtra,Nanded,Nanded,TURMERIC,108,3300,6950,6200
2022-09-15,Maharashtra,Nanded,Nanded,TURMERIC,160,4700,6800,6300
2022-09-14,Maharashtra,Nanded,Nanded,TURMERIC,131,4547,6026,5311.666666666667
2022-09-13,Maharashtra,Nanded,Nanded,TURMERIC,23,5327.5,6112.5,5770
2022-09-12,Maharashtra,Nanded,Nanded,TURMERIC,1,5000,6010,5025
2022-09-08,Maharashtra,Nanded,Nanded,TURMERIC,15,4600,6425,4625
2022-09-06,Maharashtra,Nanded,Nanded,TURMERIC,11,5200,7040,6300
2022-09-03,Maharashtra,Nanded,Nanded,TURMERIC,4,4000,5700,4100
2022-09-02,Maharashtra,Nanded,Nanded,TURMERIC,27,4966.666666666667,6366.666666666667,5400
2022-09-01,Maharashtra,Nanded,Nanded,TURMERIC,45,3855.5,6217.5,4800
2022-08-29,Maharashtra,Nanded,Nanded,TURMERIC,11,4700,6171,5600
2022-08-27,Maharashtra,Nanded,Nanded,TURMERIC,1,4959,5415,5187
2022-08-25,Maharashtra,Nanded,Nanded,TURMERIC,1,5352.5,6152.5,5752.5
2022-08-24,Maharashtra,Nanded,Nanded,TURMERIC,90,4841.666666666667,6175,5645
2022-08-23,Maharashtra,Nanded,Nanded,TURMERIC,,4505,4505,4505
2022-08-22,Maharashtra,Nanded,Nanded,TURMERIC,102,4290,6214.333333333333,5277.666666666667
2022-08-20,Maharashtra,Nanded,Nanded,TURMERIC,1,5000,6016,5508
2022-08-19,Maharashtra,Nanded,Nanded,TURMERIC,103,3500,6602.5,5100
2022-08-18,Maharashtra,Nanded,Nanded,TURMERIC,111,4575,6400,5495
2022-08-17,Maharashtra,Nanded,Nanded,TURMERIC,12,4444,6053,5228.5
2022-08-16,Maharashtra,Nanded,Nanded,TURMERIC,,4919,4919,4919
2022-08-13,Maharashtra,Nanded,Nanded,TURMERIC,2,4772,5950.5,5138.5
2022-08-12,Maharashtra,Nanded,Nanded,TURMERIC,14,3935.6666666666665,4771.666666666667,4389.666666666667
2022-08-10,Maharashtra,Nanded,Nanded,TURMERIC,3,5753,6064.5,5852.5
2022-08-08,Maharashtra,Nanded,Nanded,TURMERIC,7,5001,6351,5200
2022-08-06,Maharashtra,Nanded,Nanded,TURMERIC,5,5057.5,6070,5607.5
2022-08-05,Maharashtra,Nanded,Nanded,TURMERIC,107,5516.666666666667,6416.666666666667,5941.666666666667
2022-08-04,Maharashtra,Nanded,Nanded,TURMERIC,83,4050,6638,5550
2022-08-03,Maharashtra,Nanded,Nanded,TURMERIC,130,5036.333333333333,6695.333333333333,5962
2022-08-02,Maharashtra,Nanded,Nanded,TURMERIC,107,4300,7150,6525
2022-08-01,Maharashtra,Nanded,Nanded,TURMERIC,96,4630,6750.5,6348
2022-07-30,Maharashtra,Nanded,Nanded,TURMERIC,16,4633.333333333333,6287,5191.666666666667
2022-07-29,Maharashtra,Nanded,Nanded,TURMERIC,118,4531.666666666667,6467.333333333333,5741.666666666667
2022-07-27,Maharashtra,Nanded,Nanded,TURMERIC,192,4283.333333333333,6493.666666666667,5758.333333333333
2022-07-25,Maharashtra,Nanded,Nanded,TURMERIC,118,5167,6506,6053
2022-07-24,Maharashtra,Nanded,Nanded,TURMERIC,1,4300,4500,4400
2022-07-22,Maharashtra,Nanded,Nanded,TURMERIC,208,5531.5,6219,5884
2022-07-21,Maharashtra,Nanded,Nanded,TURMERIC,148,5900,9000,6500
2022-07-20,Maharashtra,Nanded,Nanded,TURMERIC,202,4766.666666666667,6690.333333333333,6015
2022-07-19,Maharashtra,Nanded,Nanded,TURMERIC,191,4300.5,6664,5457
2022-07-18,Maharashtra,Nanded,Nanded,TURMERIC,40,5500,6855,6380.5
2022-07-17,Maharashtra,Nanded,Nanded,TURMERIC,1,5300,5500,5400
2022-07-16,Maharashtra,Nanded,Nanded,TURMERIC,16,5250,6450,6280.5
2022-07-15,Maharashtra,Nanded,Nanded,TURMERIC,146,5250,6805.5,5800
2022-07-14,Maharashtra,Nanded,Nanded,TURMERIC,4,5125,6450,6315
2022-07-11,Maharashtra,Nanded,Nanded,TURMERIC,16,5176.5,6236.25,5841
2022-07-10,Maharashtra,Nanded,Nanded,TURMERIC,1,5300,5500,5400
2022-07-08,Maharashtra,Nanded,Nanded,TURMERIC,7,5779,6641.5,6129
2022-07-07,Maharashtra,Nanded,Nanded,TURMERIC,5,5853.5,6217,6108.5
2022-07-06,Maharashtra,Nanded,Nanded,TURMERIC,5,3602,6212.5,5173
2022-07-05,Maharashtra,Nanded,Nanded,TURMERIC,11,5777.5,6959.5,6193.5
2022-07-04,Maharashtra,Nanded,Nanded,TURMERIC,17,4766.666666666667,6622.333333333333,5785
2022-07-02,Maharashtra,Nanded,Nanded,TURMERIC,1,5700,6300,6251
2022-07-01,Maharashtra,Nanded,Nanded,TURMERIC,1,5729,6029,5879
2022-06-30,Maharashtra,Nanded,Nanded,TURMERIC,2,5176,5851,5801
2022-06-29,Maharashtra,Nanded,Nanded,TURMERIC,3,4200,6153,5176
2022-06-28,Maharashtra,Nanded,Nanded,TURMERIC,2,4505,6111,5308
2022-06-27,Maharashtra,Nanded,Nanded,TURMERIC,3,4000,6009,5004
2022-06-25,Maharashtra,Nanded,Nanded,TURMERIC,3,2050,5849,3949
2022-06-24,Maharashtra,Nanded,Nanded,TURMERIC,61,5216.666666666667,6235.666666666667,5683.333333333333
2022-06-23,Maharashtra,Nanded,Nanded,TURMERIC,160,5242.25,6141,5847.25
2022-06-22,Maharashtra,Nanded,Nanded,TURMERIC,5,3700,6031.5,5090.5
2022-06-21,Maharashtra,Nanded,Nanded,TURMERIC,1,4500,6000,5250
2022-06-20,Maharashtra,Nanded,Nanded,TURMERIC,120,5100,6671,5913
2022-06-18,Maharashtra,Nanded,Nanded,TURMERIC,1,5357,5827,5592
2022-06-17,Maharashtra,Nanded,Nanded,TURMERIC,3,5275.5,5765,5520
2022-06-16,Maharashtra,Nanded,Nanded,TURMERIC,64,5800,7800,6700
2022-06-15,Maharashtra,Nanded,Nanded,TURMERIC,121,4933.333333333333,6443.666666666667,5592.666666666667
2022-06-14,Maharashtra,Nanded,Nanded,TURMERIC,6,4150,5752.5,4951
2022-06-13,Maharashtra,Nanded,Nanded,TURMERIC,1,4500,4700,4600
2022-06-11,Maharashtra,Nanded,Nanded,TURMERIC,13,4550.5,5832,5153.5
2022-06-10,Maharashtra,Nanded,Nanded,TURMERIC,94,5278.75,6345.75,5710.5
2022-06-09,Maharashtra,Nanded,Nanded,TURMERIC,7,5675,6070,5976
2022-06-08,Maharashtra,Nanded,Nanded,TURMERIC,123,5533.333333333333,6666.666666666667,6200
2022-06-07,Maharashtra,Nanded,Nanded,TURMERIC,140,4800,6686.5,5769.5
2022-06-05,Maharashtra,Nanded,Nanded,TURMERIC,,5300,5500,5400
2022-06-04,Maharashtra,Nanded,Nanded,TURMERIC,15,4401,5929,5165
2022-06-03,Maharashtra,Nanded,Nanded,TURMERIC,176,4669.5,7506,5664
2022-06-02,Maharashtra,Nanded,Nanded,TURMERIC,127,5200,6525.5,5780.5
2022-06-01,Maharashtra,Nanded,Nanded,TURMERIC,208,4850,7514.5,5832
2022-05-31,Maharashtra,Nanded,Nanded,TURMERIC,19,3500,6051,4775
2022-05-30,Maharashtra,Nanded,Nanded,TURMERIC,15,4409,6059,5234
2022-05-28,Maharashtra,Nanded,Nanded,TURMERIC,13,4400,6027,5213
2022-05-27,Maharashtra,Nanded,Nanded,TURMERIC,7,5025,5772,5529.5
2022-05-26,Maharashtra,Nanded,Nanded,TURMERIC,3,5256.5,5806.5,5531.5
2022-05-25,Maharashtra,Nanded,Nanded,TURMERIC,15,4800,6081,5441
2022-05-24,Maharashtra,Nanded,Nanded,TURMERIC,9,4000,5858,4929
2022-05-23,Maharashtra,Nanded,Nanded,TURMERIC,19,4400,5700,5200
2022-05-21,Maharashtra,Nanded,Nanded,TURMERIC,7,4500.5,6079.5,5315
2022-05-20,Maharashtra,Nanded,Nanded,TURMERIC,121,5300,6338,5885.333333333333
2022-05-19,Maharashtra,Nanded,Nanded,TURMERIC,162,4100.5,6542.5,5787.5
2022-05-18,Maharashtra,Nanded,Nanded,TURMERIC,234,5000,7025,5862.5
2022-05-17,Maharashtra,Nanded,Nanded,TURMERIC,304,4550,7121,5665.5
2022-05-16,Maharashtra,Nanded,Nanded,TURMERIC,243,5434.666666666667,6729,6234.333333333333
2022-05-14,Maharashtra,Nanded,Nanded,TURMERIC,10,4805.5,6249.5,5689.5
2022-05-13,Maharashtra,Nanded,Nanded,TURMERIC,167,5495,7137.5,6445
2022-05-12,Maharashtra,Nanded,Nanded,TURMERIC,296,5500,7700,6425
2022-05-11,Maharashtra,Nanded,Nanded,TURMERIC,246,5600,7017,6211
2022-05-10,Maharashtra,Nanded,Nanded,TURMERIC,213,5000,7025.5,5940.5
2022-05-09,Maharashtra,Nanded,Nanded,TURMERIC,369,5200.666666666667,6720.666666666667,6085.666666666667
2022-05-07,Maharashtra,Nanded,Nanded,TURMERIC,18,4509,6305,5407
